Kategori,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
FINANCE,-0.01728966641311019,-0.06309193628830136,-0.027113219489992936,-0.04942910923791627,0.029263974097912947,0.39455441190680307,-0.20180543571768672,-0.06826826260663287,0.23470584756148405,-0.22826111070500038,0.0006896341923368842,-0.1795454065002128,-0.10790174731919971,0.19807766161115464,0.09874660303466433,0.1098900833726127,-0.048026569225104405,0.1216868138762866,0.07604738671393574,0.3841010164868956,-0.031267236391292495,0.04669475151325173,-0.017134932772680616,0.015651492877285674,-0.1217095309223396,-0.097692706018341,-0.14782751992323184,-0.13858865502130605,-0.15398958080573663,0.0915101421240786,0.04755219498287297,0.0005621990583693596,0.07353810096645569,0.0988209619799405,0.06515086080810634,-0.01820450733610451,0.0880209908623484,-0.07317759551971688,0.1885817570651824,0.0038049791779313563,0.08000701900231937,0.07025870851231765,0.06470504316500811,0.021675709369059673,-0.08257351379874958,0.0075036197459964656,0.027320179011247833,0.021883832763986432,0.019100688511069334,-0.0047781472459861914
SPORT,-0.06552868773017347,-0.1347420244509369,0.29341495135197787,-0.14112034531557544,0.15000090132999944,-0.10928012847890745,-0.03550367531651676,-0.06826404929346988,-0.01483027984526552,0.004513034660006124,-0.026469753824228906,-0.1050519611604999,0.033252451547151514,-0.042660757638360615,0.03211285595138573,-0.009678637083621523,-0.16227869553389676,0.02412810671675379,-0.08434846407186075,0.028332570571499183,0.04370780182508202,0.0328276120923778,0.07659691480403245,0.013227884600257514,0.04500405529467042,0.07271540842009472,0.05862364641079281,-0.07446522335858069,0.01408864154306916,0.022042963482771894,-0.024638054979291554,0.011415635177329539,-0.03354490893673749,0.023528679987618876,0.05103385826002098,0.07192475948563003,-0.05642180923323385,0.03836444477919838,-0.15981792081257265,0.11334959348938324,-0.05596034516807089,-0.027152007601614278,-0.03338203488308561,0.08969900897577872,0.025206519989272414,-0.057680417994315065,0.007671677953111525,-0.020222773378153827,0.011132747251654813,0.028287989181447235
SPORT,-0.05501580556078899,-0.03941494395517437,0.06860902811311771,-0.03163231867540126,0.03514091495262261,0.0021374998561691505,0.04883078000115433,0.1295298685714262,-0.1512387347045867,-0.08184312384875354,-0.06383244807745592,-0.15650650533414928,0.10806172550109072,-0.041918137561035344,-0.08424851892767166,-0.03250318426215229,-0.17168721291822384,-0.09063354089244788,0.06760792896331613,0.011823100120757636,0.12515441597640906,-0.07958993988440849,0.0492890401489824,0.07292663698234372,-0.07654125149739295,0.206102833870878,0.4436332320833653,-0.19151778645356923,-0.19927565330395677,0.27050499342300316,0.0872120944216891,-0.025225750229415093,-0.023658658804029207,0.09921129219955836,0.07364509898405085,0.3201774341410118,-0.051039187093252926,-0.0208854321549859,0.01655578195000632,-0.0871662858641692,0.03847980229816459,-0.054942045793245714,0.0362864458305688,-0.014154095707461118,0.008200923226985386,-0.021265179942211943,0.03126841345646472,-0.03295153677369768,-0.007265618215984081,0.008409315599294524
SPORT,-0.08429455626098872,-0.18315239888178614,0.3582877416756932,-0.20471116271627746,0.20607808167768502,-0.11582912096171713,-0.05670262223314694,-0.1404056051155629,0.03583110595269455,0.009528765746998553,-0.0141732363454433,-0.07347888580363106,0.009607531718819796,0.029041649189961834,0.06464666818092148,0.014274391926189704,-0.17696733826118463,0.10790718786093322,-0.08447078371247328,0.13635054779134276,-0.012777759918188325,0.07364754763777437,0.08910649084861068,-0.006545786946471865,0.025619684048665964,0.05152982157942365,-0.04877026967036847,-0.018909209177810964,0.018585043373240975,-0.030902030609372886,-0.06616566378547817,-0.05993983280443301,-0.04217383513154591,-0.013780928439611895,0.06730763542078741,-0.025803549422091537,-0.03611296217770636,0.004363270188413614,-0.11952120203009933,0.12879924961459593,-0.004982888461768954,-0.0335963736163196,0.028163175234863894,0.08944827158604345,0.03796960971490215,0.026494147685770717,-0.013204726818038545,-0.043101178663418525,0.010317990684566602,-0.04059758658475493
FINANCE,0.3777889663648171,0.11212714429414015,0.025859780547602573,0.03063501899575349,-0.028358392708378862,-0.10112505478572498,-0.23044189430910667,0.14015680405993472,-0.0911701186037283,-0.028242673821876046,-0.07813643121330431,-0.015107792113051799,0.09683187899656218,0.2535709695707792,-0.5272362609747082,-0.2805141673253623,-0.08405135936708104,0.1393108822464466,-0.04612988244282029,0.07265884234735413,-0.039879176921239864,-0.05431945270270466,-0.047152323432014684,0.04144110431228605,-0.03422463320545944,-0.021881435569482174,-0.01114404501320622,0.01637073046339322,0.026246381028383278,-0.07297639847678003,-0.04325210726642201,-0.002363847502372903,-0.005790661166828406,-0.0014282813849289403,-0.02228662820344864,-0.03151631948921691,-0.008125555577579428,-0.01913465369682223,0.019694089167661296,-0.05827174190772188,0.028679278559699692,0.014955553494899956,-0.003977562244508462,0.003619584090050643,0.060253726343884095,0.0014648764889360177,0.036046273370302785,0.033455338715504546,0.01252695796100619,0.0038194214566341592
FINANCE,0.0063235977093808226,-0.08414488280806229,-0.05082886324979152,-0.04368490551433255,0.02138005111920678,0.08717395027118707,0.30183768964479946,-0.005848290208591366,-0.03600028624215791,-0.03983405537002611,-0.06274472863664293,0.19061092407549513,-0.06993762307204311,0.1805248853851559,-0.11031288960683983,0.0953653019692845,0.008328027390887819,-0.044236336242027295,-0.22371170882332322,-0.15852577622525835,0.1776679836263078,0.07174114952739157,-0.14838914651277085,0.009354648957115892,0.22516460049794745,-0.03339211614335899,-0.20523194327892935,-0.13032984697545508,-0.04955748105427136,0.17776924441617822,0.2638017322869299,0.0622325491810782,0.053851312556727496,0.04829705050449968,0.25131357941196536,-0.07003825132966453,-0.026180357670360966,-0.02020539831421437,0.040097747846522334,0.017041495793880476,0.1028480467558877,0.05536237479758451,-0.07439500539167136,0.017965118799669343,0.07999096273906911,0.00475264213671361,0.036493469241012995,-0.012970088120705414,-0.05280670165181713,0.01974177199236561
FINANCE,0.12043049484034614,0.014845615836634102,-0.013058052281279122,0.014302797529113079,-0.00882044523275148,-0.005241093266009961,-0.007162096640543111,0.06578466437377889,-0.025152096972098092,-0.01315030563916997,0.001067101250139544,0.03592797129894972,-0.01408020639172654,-0.023924875318777742,0.037351048549872715,0.0755770515915788,0.06109104803139535,-0.05467564062736661,0.02045143214238169,0.005945913025675843,0.028062205090350612,0.0759438395457261,0.06895375159092501,0.09975653633812082,-0.011310704630085957,0.0028686336917845873,-0.02764448832054451,0.023486117835306675,-0.04782949165379447,-0.008255780172245654,-0.0397720332090616,-0.024024270996202524,-0.05203077656831974,0.042782313484093275,-0.09578988170351765,0.07048372199831013,-0.01968881010092597,0.08873669071839319,-0.03774534766379813,-0.11173057840579152,-0.006123347737893182,0.1133210359158677,0.06259039735069882,-0.15305184322929957,-0.0673850254634979,0.06595846440712048,-0.15476480173947427,0.1499986121386791,0.011052192128069023,0.06478601608491445
SPORT,-0.12437893158851794,0.1416287118377052,-0.022985355543643605,-0.04224619030865926,0.03177726673215157,-0.03838740563543338,0.030665284227565794,0.05313642970927843,-0.04292124916375325,-0.017111026651185576,0.10334105184200165,0.005424575916806637,0.050412007731700764,0.017587515300298086,0.002239332236428733,0.008176665220531723,-0.0035116324603956723,-0.049273069687312945,0.04358615128639309,-0.02624838600817721,0.057294037709802584,-0.04792978437900914,-0.0227564789827673,-0.006141172797312222,-0.03449257784837676,0.1481850641701116,0.04661517906246593,-0.04402364577528235,-0.04791520415288799,0.10955579292193639,0.033433029735251474,0.008303307115689777,0.017674522564540163,-0.12054240374497663,-0.09555857545629211,-0.24277358200452903,0.034705860815347864,0.1999236410574254,0.15700905776873156,0.02005896250680994,-0.07514995914574406,-0.14649121674819116,0.07862326029316638,0.20603233372045993,0.005846586992184047,-0.02680531826530328,0.023488053442167756,0.08652268277850679,-0.08615547567657307,-0.05241767877229647
SPORT,-0.07246682149348364,-0.06183905183721936,0.13439173237106886,-0.06027930882527752,0.06891917396873726,-0.01862471891390303,0.03272849746462386,0.0830798102187813,-0.10847231258000935,-0.04448237735995148,-0.04705684747967047,-0.1423653605587977,0.06782230953340658,-0.03802635155131447,-0.06107669126812665,-0.031131201758341352,-0.16479705205685524,-0.07219032073707596,0.0634044466538028,0.01458066191078027,0.1201226893981533,-0.05110644131676149,0.07309533479851264,0.06545237921261067,-0.0768680690607289,0.20642178830601218,0.4243625737736841,-0.1754806278144105,-0.21289173623160404,0.30058764324765463,0.08585145388468386,-0.009065593306041404,-0.029406096091597174,0.11206639380766023,0.09440761016753325,0.35890148861474797,-0.06142137355901389,-0.047114360017636275,-0.017059328761612046,-0.06309841233956273,0.03826035443983506,-0.059994254690938484,0.033300942286021824,-0.044366681055963676,-0.003183336302894762,-0.027571623928188852,0.01800183692523645,-0.04180416361093367,0.0005692244869343145,-0.013474941339866554
SPORT,-0.07178687639737585,-0.04309033595007751,0.05741628171099029,-0.019124425635569167,0.01233652062180833,-0.004158545483442034,0.032359804010680046,0.08757525272686226,-0.06503467064687082,-0.03417126103382499,-0.02660678868242314,-0.043335607080335486,0.038416086602119995,-0.04347596508164268,-0.008493857822660473,-0.014064488290290233,-0.00823526985106978,-0.016939655536417967,0.029397693970377767,0.022701039045254376,0.07181278849516702,-0.049663355424171995,0.025846322382945208,-0.027923006636140002,-0.0037678524658039084,0.05473319171890042,0.002398720896671599,-0.008321734159979577,-0.009807480263547476,0.011568502968725441,0.0017026836420643515,-0.048293819880155506,-0.07537919463545742,-0.033724170603927246,-0.09702246147171538,-0.01422306103902669,0.03618663930434502,-0.08742951491805089,0.03440483446621455,-0.1378470244971225,0.15713131604608335,0.05279958888997419,-0.065918469901219,-0.09378346959412913,-0.04610099053076166,-0.09486257612792233,0.10634006514796732,0.014307281064774465,-0.005174436258246793,0.04421774325186911
